sighting_id,date,lat,lon,type,source,prefecture,municipality,description
akita_kumadas_14320,2024-07-22 16:30:00,40.12990522,140.3424886,目撃,akita_kumadas,秋田,北秋田市,nan
akita_kumadas_14319,2024-07-22 18:30:00,39.28534357,140.0695906,目撃,akita_kumadas,秋田,由利本荘市,"人家までの距離　300m
体長　約0.8m"
akita_kumadas_14318,2024-07-22 19:35:00,40.09954866,140.3433567,目撃,akita_kumadas,秋田,北秋田市,ガードレール添いに秋田方面に向かって歩いていた。車のライトに驚いたのか、体を起こす様子が見られた。
akita_kumadas_14317,2024-07-22 21:30:00,39.90993471,140.1132993,目撃,akita_kumadas,秋田,井川町,走行中、処理場みたいなところの近くから道路に飛び出してきた。
akita_kumadas_14316,2024-07-23 06:19:00,39.72032285,140.3089416,目撃,akita_kumadas,秋田,秋田市,駐車場から森の中へ入っていった
akita_kumadas_14315,2024-07-23 08:30:00,39.18319575,140.5432449,痕跡(食害),akita_kumadas,秋田,横手市,"7月21日夜から7月22日朝にかけて、プルーンの食害があった。
体長不明、熊自体の目撃情報はなし。"
akita_kumadas_14314,2024-07-23 09:00:00,39.30488978,140.2374989,目撃,akita_kumadas,秋田,由利本荘市,"人家までの距離　100ｍ
体調　約1ｍ"
akita_kumadas_14313,2024-07-23 09:00:00,40.2412243,140.0327618,目撃,akita_kumadas,秋田,能代市,茂みから頭を出していた。
akita_kumadas_14312,2024-07-23 13:10:00,40.32119841,140.5802724,目撃,akita_kumadas,秋田,大館市,付近走行中、1頭（体長約1.0m）目撃／東方向へ立ち去り
akita_kumadas_14311,2024-07-23 15:10:00,39.31263671,140.3486182,目撃,akita_kumadas,秋田,横手市,"県道横手東由利線（横荘街道）を南東へ走行中、道路上に体長1ｍほどのクマを発見。
クマは北東側の林の中に移動した。"
akita_kumadas_14310,2024-07-23 16:00:00,39.59826807,140.5265699,目撃,akita_kumadas,秋田,仙北市,【投稿】
akita_kumadas_14309,2024-07-23 18:00:00,40.21250765,140.6528269,目撃,akita_kumadas,秋田,大館市,付近走行中、1頭（体長約1.0m）目撃／南方向へ立ち去り
akita_kumadas_14308,2024-07-23 19:20:00,39.63403956,140.5597021,目撃,akita_kumadas,秋田,仙北市,角館方面から西木方面に運転中、体長１ｍほどのクマが右から左へ道路を横断していった。
akita_kumadas_14307,2024-07-23 20:00:00,40.26739379,140.263586,目撃,akita_kumadas,秋田,藤里町,町道で乗用車と衝突
akita_kumadas_14306,2024-07-24 07:05:00,40.20878705,140.3911541,目撃,akita_kumadas,秋田,北秋田市,道路脇から顔を出したがすぐ藪の中に入っていった
akita_kumadas_14305,2024-07-24 07:40:00,40.21384451,140.5629977,目撃,akita_kumadas,秋田,大館市,従業員が敷地内いるクマ1頭（体長約1.0m）を目撃。西方向へ立ち去り
akita_kumadas_14304,2024-07-24 09:30:00,39.15059364,140.5467392,痕跡(その他),akita_kumadas,秋田,湯沢市,"森に一番近いリンゴの木の枝が折られた痕跡を確認。
獣道もあり頻繁に出没しているようだった。"
akita_kumadas_14303,2024-07-24 13:45:00,40.2795076,140.5906661,目撃,akita_kumadas,秋田,大館市,会社の中より、1頭（体長約1.0m）目撃／南方向へ立ち去り
akita_kumadas_14302,2024-07-24 17:15:00,40.21341392,140.3903463,目撃,akita_kumadas,秋田,北秋田市,道路脇にクマを見かけたが、すぐに藪の中に入っていった。
akita_kumadas_14301,2024-07-24 18:30:00,39.59703136,140.5393025,目撃,akita_kumadas,秋田,仙北市,"【投稿】スモモの木に登っているのを見ました。
人の気配に驚いて、付近の川に飛び込んで逃げました。"
akita_kumadas_14300,2024-07-25 05:36:00,39.74219936,140.1306712,目撃,akita_kumadas,秋田,秋田市,"神社で、西側から東側に法面を上がるクマを目撃。その後南側に立ち去った。

大きさ：1m"
akita_kumadas_14299,2024-07-25 11:00:00,40.02764343,140.2666472,痕跡(その他),akita_kumadas,秋田,上小阿仁村,住民が外出先から帰宅後、自宅庭のスモモの木の枝が折れているのを発見した。実の食害も確認した。
akita_kumadas_14298,2024-07-25 13:40:00,40.33383557,140.5842374,目撃,akita_kumadas,秋田,大館市,付近走行中、1頭（体長約1.0ｍ）を目撃／東方向へ立ち去り
akita_kumadas_14297,2024-07-25 15:00:00,39.51618994,140.4683412,目撃,akita_kumadas,秋田,大仙市,クマが一頭、道路を南から北に横断した。
akita_kumadas_14296,2024-07-25 17:00:00,39.37362547,140.1101548,目撃,akita_kumadas,秋田,由利本荘市,体長約１メートルのクマ1頭が山林内の木に登っていた
akita_kumadas_14295,2024-07-25 17:30:00,39.60068548,140.5923253,目撃,akita_kumadas,秋田,仙北市,【投稿】体長80cmほどのクマを道路脇で目撃。
akita_kumadas_14294,2024-07-26 08:30:00,39.51715167,140.4668298,目撃,akita_kumadas,秋田,大仙市,中央斎場付近の道路で熊を1頭目撃したとのことです。
akita_kumadas_14293,2024-07-26 11:00:00,39.24756107,140.2466027,人身被害,akita_kumadas,秋田,由利本荘市,"牧草地を徒歩で確認に行き、その帰りに親子グマと遭遇。親グマから攻撃を受け、手を負傷した。自力で帰宅し、病院を受診。（県警情報）
体長：1.0ｍ
民家までの距離：約800ｍ"
akita_kumadas_14292,2024-07-26 13:20:00,40.28080003,140.2545936,目撃,akita_kumadas,秋田,藤里町,県道きみまち阪素波湖線の旧藤里中学校付近をグランド側から寺沢方向へ横断する
akita_kumadas_14291,2024-07-26 14:45:00,39.29033615,140.6010036,目撃,akita_kumadas,秋田,横手市,体長1ｍ程度のクマがJR北上線の線路から現れ、国道107号を横断するのを市民が目撃。クマはそのまま北側（横手川方面）へ進み姿を消した。
akita_kumadas_14290,2024-07-26 18:00:00,39.21751674,140.4470493,目撃,akita_kumadas,秋田,湯沢市,"堤防の上で50-60cmほどのクマを目撃。
堤防から皆瀬川の藪の中に立ち去った。"
akita_kumadas_14289,2024-07-27 00:00:00,39.1919827,140.3748753,痕跡(その他),akita_kumadas,秋田,羽後町,住宅裏の畑でクマの足跡が発見された。足跡の大きさは縦１２ｃｍ、推定１～２歳と思われる。
akita_kumadas_14288,2024-07-27 04:50:00,40.32652751,140.7383544,目撃,akita_kumadas,秋田,小坂町,上小坂自治会館周辺の雑木林で体長１メートル程のクマ１頭を目撃
akita_kumadas_14287,2024-07-27 08:45:00,40.32289169,140.5990941,目撃,akita_kumadas,秋田,大館市,"小熊と見られる。
秋田道小坂ジャンクションに向かい走行中道路脇に目撃
秋田道走行中だったが…
衝突事故等は無し"
akita_kumadas_14286,2024-07-27 12:00:00,39.21657258,139.9154468,痕跡(その他),akita_kumadas,秋田,にかほ市,ツキノワグマの足跡を発見
akita_kumadas_14285,2024-07-27 14:30:00,40.11836799,140.0801077,目撃,akita_kumadas,秋田,三種町,"体長0.5m
車で向かったらヤブに入っていった。"
akita_kumadas_14284,2024-07-27 17:40:00,40.22468618,140.545819,目撃,akita_kumadas,秋田,大館市,工場敷地内、1頭（体長不明）目撃／南西方向へ立ち去り
akita_kumadas_14283,2024-07-28 06:00:00,40.21317528,140.7525867,痕跡(食害),akita_kumadas,秋田,鹿角市,家の向かいの空き家にある大きな切り株に蜂の巣ができている。複数のクマが出入りして切り株を破壊して蜂の巣を食べている。
akita_kumadas_14282,2024-07-28 10:00:00,40.33410571,140.8311314,痕跡(その他),akita_kumadas,秋田,鹿角市,家の畑に親子と思われるクマの足跡があった
akita_kumadas_14281,2024-07-28 11:40:00,39.61412042,140.0675176,目撃,akita_kumadas,秋田,秋田市,車で国道7号を走っていたら、クマが道路を横切って山の茂みに入っていった。大きさ1ｍ
akita_kumadas_14280,2024-07-28 11:45:00,39.6150282,140.0668214,目撃,akita_kumadas,秋田,秋田市,【投稿】家の中から窓越しに茶色の毛が見えた
akita_kumadas_14279,2024-07-28 12:15:00,40.29571115,140.6674019,目撃,akita_kumadas,秋田,大館市,付近走行中、1頭（体長約0.5m）目撃／西方向へ立ち去り
akita_kumadas_14278,2024-07-28 12:25:00,40.35963839,140.0241456,目撃,akita_kumadas,秋田,八峰町,"体長 50cmから1mくらいのクマ1頭
101号線沿いで目撃"
akita_kumadas_14277,2024-07-29 05:40:00,39.15267564,140.3529521,目撃,akita_kumadas,秋田,羽後町,"住宅裏の畑でクマ2頭を目撃（１頭は子熊、もう１頭は大きさを確認できず）
民家までは約２０ｍの地点。"
akita_kumadas_14276,2024-07-29 06:00:00,39.23248662,140.3271773,目撃,akita_kumadas,秋田,羽後町,スイカの食害を確認。スイカ畑から民家まで100ｍほど。
akita_kumadas_14275,2024-07-29 06:00:00,39.51481174,140.3554108,目撃,akita_kumadas,秋田,大仙市,家の敷地内で体長約70cmのクマ1頭を発見した。その後クマは北方へ立ち去ったとのこと。
akita_kumadas_14274,2024-07-29 06:30:00,40.03982222,140.8257963,痕跡(食害),akita_kumadas,秋田,鹿角市,スモモの食害
akita_kumadas_14273,2024-07-29 07:00:00,39.7227314,140.3017974,痕跡(食害),akita_kumadas,秋田,秋田市,"【投稿】目撃はしてませんが、りんごの食害あり。
電気柵があるので園地の中には入っていません。

土曜日、早朝に近くのかみさんない組合の裏もみ殻の山の上に大きな熊見た人がいます。"
akita_kumadas_14272,2024-07-29 07:40:00,40.03962365,140.8233757,目撃,akita_kumadas,秋田,鹿角市,"午前7時40分ころ、八幡平字坂比平（坂比平）の民家敷地で体長60センチメートル程のクマ1頭が目撃されております。
家の前にクマがいたので爆竹で追い払った。"
akita_kumadas_14271,2024-07-29 09:35:00,39.63007871,140.3964368,目撃,akita_kumadas,秋田,大仙市,クマは国道に侵入してきたが車を見て山林へ消えていった
akita_kumadas_14270,2024-07-29 10:20:00,39.26401928,140.3764,目撃,akita_kumadas,秋田,横手市,"羽後町方面から車で走行中、体長50cm～1m程度のクマが道路を横断するのを目撃。
クマは南西側へ去った。"
akita_kumadas_14269,2024-07-29 11:25:00,39.26959195,140.3626621,目撃,akita_kumadas,秋田,横手市,大雨の被害確認中に体長1mほどのクマを目撃。大きな声を出したところ、クマは南西に去っていった。
akita_kumadas_14268,2024-07-29 11:30:00,40.32201059,140.596295,目撃,akita_kumadas,秋田,大館市,走行中、1頭（体長約60㎝）目撃／西方向へ立ち去り
akita_kumadas_14267,2024-07-29 12:00:00,39.96177284,140.410619,目撃,akita_kumadas,秋田,北秋田市,阿仁トンネル入り口付近で体長1ｍほどのクマが山に入っていくのを目撃
akita_kumadas_14266,2024-07-29 14:40:00,40.21579574,140.1711922,目撃,akita_kumadas,秋田,能代市,家の裏の草地（敷地内）に侵入したのち、西側の雑木林に立ちさった。
akita_kumadas_14265,2024-07-29 15:20:00,39.3233998,140.5709882,目撃,akita_kumadas,秋田,横手市,SL広場付近で体長１ｍ程度のクマの目撃情報あり。立ち去った方向は不明。
akita_kumadas_14264,2024-07-29 16:20:00,39.66424118,140.1791703,目撃,akita_kumadas,秋田,秋田市,50cm位の子グマが古野回転地バス停付近の道路を東から西の方向に横断した。
akita_kumadas_14263,2024-07-29 17:24:00,40.19745969,140.3255604,目撃,akita_kumadas,秋田,北秋田市,大野台ゴルフクラブ入り口付近市道を横断し林の中に入った
akita_kumadas_14262,2024-07-29 17:30:00,40.22699013,140.5590153,目撃,akita_kumadas,秋田,大館市,付近走行中、1頭（体長約1.0m）目撃／立ち去り方向不明
akita_kumadas_14261,2024-07-29 22:00:00,40.22560991,140.5509459,目撃,akita_kumadas,秋田,大館市,付近走行中、1頭（体長不明）目撃／立ち去り方向不明
akita_kumadas_14260,2024-07-30 05:30:00,40.35297606,140.6018793,目撃,akita_kumadas,秋田,大館市,散歩中、１頭（体長約１m）目撃／進行方向不明
akita_kumadas_14259,2024-07-30 05:32:00,39.48288116,140.6210409,目撃,akita_kumadas,秋田,美郷町,体長約1.0mのクマが畑のサツマイモを食害した後、西側の真昼川に入り北方向に下っていった。
akita_kumadas_14258,2024-07-30 06:00:00,39.25163908,140.3956892,痕跡(食害),akita_kumadas,秋田,羽後町,スイカの食害を確認。スイカ畑から民家まで200ｍほど。
akita_kumadas_14257,2024-07-30 09:00:00,40.33293642,140.2322851,目撃,akita_kumadas,秋田,藤里町,【投稿】
akita_kumadas_14256,2024-07-30 09:30:00,40.26165947,140.5257625,目撃,akita_kumadas,秋田,大館市,自転車走行中、１頭（体長不明）目撃／立ち去り方向不明
akita_kumadas_14255,2024-07-30 10:00:00,40.04387824,140.1323886,目撃,akita_kumadas,秋田,三種町,"体長0.5m
県道通行中に右手側（南方向）に座っていた。
その後停車していたら左手側（北方向）へ県道を横断していった。"
akita_kumadas_14254,2024-07-30 11:05:00,40.16551569,140.365746,目撃,akita_kumadas,秋田,北秋田市,北欧の杜公園わんぱく広場奥で体長60～70㎝のクマ1頭を目撃。クマは立ち去った。
akita_kumadas_14253,2024-07-30 11:45:00,40.21575189,140.1711784,目撃,akita_kumadas,秋田,能代市,民家敷地内で体長約1メートルほどのクマを目撃
akita_kumadas_14252,2024-07-30 13:35:00,39.71303761,140.587389,目撃,akita_kumadas,秋田,仙北市,"体長1ｍ程
国道を西から東方向へ横断"
akita_kumadas_14251,2024-07-30 13:41:00,40.37145718,140.7091374,目撃,akita_kumadas,秋田,小坂町,小坂ＪＣＴの料金所手前で体長１メートル程のクマ１頭を目撃
akita_kumadas_14250,2024-07-30 14:50:00,40.19013863,140.7629589,目撃,akita_kumadas,秋田,鹿角市,尾去沢字軽井沢（軽井沢）の旧尾去沢デイサービスセンター付近で体長1.3メートル程のクマ１頭が目撃されております。クマは付近のやぶに潜んでいる恐れがあるため、付近の住民の方は十分に注意してください。
akita_kumadas_14249,2024-07-30 15:00:00,40.12087698,140.3737319,目撃,akita_kumadas,秋田,北秋田市,【投稿】民家近くに熊出没。子熊と思われる。
akita_kumadas_14248,2024-07-30 17:12:00,40.21720688,140.6393005,目撃,akita_kumadas,秋田,大館市,付近走行中、1頭（体長約1.0m）目撃／立ち去り方向不明
akita_kumadas_14247,2024-07-30 17:30:00,40.0888554,140.3177629,目撃,akita_kumadas,秋田,上小阿仁村,住民が自宅横の畑で農作業中、付近の林に体長約1ｍのツキノワグマ1頭を目撃、北東方向の林へ立ち去った。目撃箇所は民家から約20ｍの距離。
akita_kumadas_14246,2024-07-30 17:55:00,40.4063716,140.8652124,目撃,akita_kumadas,秋田,鹿角市,体長約1mのクマ1頭が、国道103号を横断して山林に立ち去った。
akita_kumadas_14245,2024-07-30 18:20:00,39.60033129,140.2695346,目撃,akita_kumadas,秋田,大仙市,"【投稿】高速道路走行中、ガードレール下から道路側に顔を出して引返す
成獣よりは小型"
akita_kumadas_14244,2024-07-30 21:00:00,40.22548908,140.6549662,目撃,akita_kumadas,秋田,大館市,付近走行中、1頭（体長約1.0m）目撃／立ち去り方向不明
akita_kumadas_14243,2024-07-31 06:25:00,40.18089374,140.3605927,目撃,akita_kumadas,秋田,北秋田市,県道Ｔ字路付近でクマ1頭を目撃。クマは立ち去った。
akita_kumadas_14242,2024-07-31 06:30:00,40.11708456,140.7621659,痕跡(食害),akita_kumadas,秋田,鹿角市,リンゴの食害
akita_kumadas_14241,2024-07-31 06:30:00,40.1984854,140.8077416,痕跡(食害),akita_kumadas,秋田,鹿角市,リンゴの食害
akita_kumadas_14240,2024-07-31 07:21:00,39.9292265,140.1071575,目撃,akita_kumadas,秋田,五城目町,【投稿】高速道路上で下り車線から道路を横断していた。
akita_kumadas_14239,2024-07-31 08:00:00,40.32718862,140.5505573,目撃,akita_kumadas,秋田,大館市,会社従業員がクマ１頭（体長約１m）目撃／西方向へ立ち去り
akita_kumadas_14238,2024-07-31 08:25:00,39.60080695,140.2755121,目撃,akita_kumadas,秋田,大仙市,"クマはガードレール外側から高速道路を見ていた
体長１m
民家までの距離600m"
akita_kumadas_14237,2024-07-31 10:20:00,39.80379343,140.8044093,目撃,akita_kumadas,秋田,仙北市,【投稿】川に体長８０センチほどの小熊がいた
akita_kumadas_14236,2024-07-31 11:45:00,39.63079098,140.4024549,目撃,akita_kumadas,秋田,大仙市,クマは道路を横断し山林へ消えていった
akita_kumadas_14235,2024-07-31 12:00:00,39.5681252,140.4042016,目撃,akita_kumadas,秋田,大仙市,【投稿】道路を横切って茂みに入っていった。体長1メール
akita_kumadas_14234,2024-07-31 12:25:00,39.63107981,140.4020209,目撃,akita_kumadas,秋田,大仙市,ドライバーが目撃した。体長１ｍ。民家まで５０ｍ。
akita_kumadas_14233,2024-07-31 12:30:00,39.73736725,140.3357723,目撃,akita_kumadas,秋田,秋田市,【投稿】道路にいましたが、川側の藪に姿を消した。体長が70センチほどの子熊のようでした。
akita_kumadas_14232,2024-07-31 13:20:00,40.41170512,140.8477223,目撃,akita_kumadas,秋田,鹿角市,【投稿】道路脇
akita_kumadas_14231,2024-07-31 13:20:00,40.40621362,140.8618019,目撃,akita_kumadas,秋田,鹿角市,樹海ライン走行中に、紫明亭駐車場から南東に約200ｍの地点で、道路脇にいる体長1メートル程度のクマをドライバーが目撃した
akita_kumadas_14230,2024-07-31 17:00:00,40.32724822,140.7378064,目撃,akita_kumadas,秋田,小坂町,体長約１ｍのクマ１頭を目撃。民家までは約10ｍ、最寄りの保育園(小坂マリア園)までは200ｍの地点。
akita_kumadas_14229,2024-07-31 17:49:00,40.19006966,140.7620127,目撃,akita_kumadas,秋田,鹿角市,民家敷地で、体長約１メートルのクマ１頭が、南東方向の山林に立ち去るのが民家の住民に目撃されております。
akita_kumadas_14228,2024-07-31 18:00:00,39.39786103,140.4752295,目撃,akita_kumadas,秋田,大仙市,"秋田自動車道を通行しているドライバーがクマをはねたと高速道路警察隊に連絡がありました。
クマははねられて立ち去ったようです。"
akita_kumadas_14227,2024-07-31 20:30:00,40.21929409,140.642562,目撃,akita_kumadas,秋田,大館市,付近施設職員、1頭（体長約1.0m）目撃／東方向へ立ち去り
akita_kumadas_14226,2024-07-31 21:40:00,39.62683425,140.5477589,目撃,akita_kumadas,秋田,仙北市,自宅に設置しているセンサーカメラに体長1.5ｍの親熊と体長0.5ｍの子熊が写っていた。
akita_kumadas_14225,2024-08-01 06:00:00,40.26187044,140.839659,痕跡(食害),akita_kumadas,秋田,鹿角市,スイカの食害
akita_kumadas_14224,2024-08-01 06:00:00,40.16675635,140.7843538,痕跡(食害),akita_kumadas,秋田,鹿角市,カボチャの食害
akita_kumadas_14223,2024-08-01 07:00:00,39.77273079,140.1328479,目撃,akita_kumadas,秋田,秋田市,【投稿】さとみ温泉側からあいぜん苑側に抜ける道の途中に秋田残土処分場と書いてる看板ありますがその入り口付近でウロウロしてました。以前にも同じ場所付近で目撃してます
akita_kumadas_14222,2024-08-01 07:00:00,39.91866569,140.2202892,目撃,akita_kumadas,秋田,五城目町,【投稿】車を運転していた時に、道路にいる小熊を目撃。
akita_kumadas_14221,2024-08-01 08:10:00,39.26968032,140.2324906,目撃,akita_kumadas,秋田,由利本荘市,"体長：約1.0ｍ
家までの距離：約20.0ｍ"
akita_kumadas_14220,2024-08-01 08:35:00,39.61347829,140.3453747,目撃,akita_kumadas,秋田,大仙市,国道46号線を運転しているドライバーが草むらから顔を出しているクマ1頭、大きさ0.5ｍ程度を目撃。民家まで100m。
akita_kumadas_14219,2024-08-01 09:00:00,39.21997277,140.3882485,目撃,akita_kumadas,秋田,羽後町,小学校の児童たちがバスで移動中に目撃した。大きさは不明だが成獣と思われる。民家まで約100メートル
akita_kumadas_14218,2024-08-01 10:40:00,39.4655864,140.1965869,目撃,akita_kumadas,秋田,由利本荘市,体長約1メートルのクマを市道上で目撃。東方向に立ち去った。民家までの距離は約50メートル
akita_kumadas_14217,2024-08-01 12:15:00,39.55092444,140.3630023,目撃,akita_kumadas,秋田,大仙市,旧国道を通行しているドライバーが北側のフェンス越しに顔を出している子クマ一頭を目撃した。建物まで約50ｍ。
akita_kumadas_14216,2024-08-01 12:25:00,39.75574606,140.7439419,目撃,akita_kumadas,秋田,仙北市,高野牧場跡地にて馬の像近くに体長80㎝ほどの熊がいた。建物まで約200メートル。
akita_kumadas_14215,2024-08-01 14:00:00,39.23582741,140.3859652,痕跡(食害),akita_kumadas,秋田,羽後町,リンゴの食害を確認。リンゴの木に爪痕が残されていた。民家まで400ｍほど。
akita_kumadas_14214,2024-08-01 15:40:00,39.28909551,140.5739523,目撃,akita_kumadas,秋田,横手市,車でフルーツラインを南へ走行中、道路わきの西側斜面に体長50cm程度の子グマ１頭を発見した。クマが立ち去った方向は不明。民家まで約1ｋｍ。
akita_kumadas_14213,2024-08-01 16:30:00,40.38891837,140.7485093,目撃,akita_kumadas,秋田,小坂町,駐車場から杉林に移動した体長50センチの子グマ１頭を目撃。
akita_kumadas_14212,2024-08-01 16:35:00,40.11397587,140.3922185,目撃,akita_kumadas,秋田,北秋田市,"寄延集落入り口付近の国道105号線を１ｍほどのクマが横断し林に入っていった。
民家まで約100ｍ"
akita_kumadas_14211,2024-08-01 17:55:00,39.28028945,140.3847062,目撃,akita_kumadas,秋田,横手市,車で走行中、道路を西から東に横断するクマを目撃した。クマの体長は50cm~1m未満で東側の山林に立ち去った。人家までの距離80m。
akita_kumadas_14210,2024-08-01 18:00:00,39.23910995,140.0705232,目撃,akita_kumadas,秋田,由利本荘市,"由利高原ゴルフ練習場敷地内にて体長0.6ｍほどの子熊を目撃。
その後南の山のほうへ逃げて行った。"
akita_kumadas_14209,2024-08-01 18:45:00,39.69343469,140.569418,目撃,akita_kumadas,秋田,仙北市,【投稿】角館方向へ向かっていると、左側から右側へ道路を横断しているのを発見した。
akita_kumadas_14208,2024-08-01 18:50:00,39.55001244,140.3637834,目撃,akita_kumadas,秋田,大仙市,"東から西の雄物川方向へ向かうクマ1頭（1m）を目撃した

建物まで50m"
akita_kumadas_14207,2024-08-02 12:17:00,40.19645731,140.8089748,目撃,akita_kumadas,秋田,鹿角市,体長約1ｍ。１頭
akita_kumadas_14206,2024-08-02 13:12:00,40.28389287,140.0655265,目撃,akita_kumadas,秋田,八峰町,【投稿】
akita_kumadas_14205,2024-08-02 15:00:00,40.12452826,140.7605223,痕跡(食害),akita_kumadas,秋田,鹿角市,ブルーベリーの食害
akita_kumadas_14204,2024-08-02 15:00:00,40.12448511,140.7598109,痕跡(食害),akita_kumadas,秋田,鹿角市,ソバの食害
akita_kumadas_14203,2024-08-02 15:00:00,39.17940282,140.3015635,痕跡(その他),akita_kumadas,秋田,羽後町,"付近の住民がクマの足跡を発見。南側の山から田んぼの中を通り、道路を横断して北側に向かったと思われる。現場に稲をかき分けてできた跡があり、道路上に田んぼの泥でついた足跡が残されていた。
火曜日には雨が降っていたため、足跡がついたのは水曜日以降と推測される。"
akita_kumadas_14202,2024-08-02 15:00:00,40.30429787,140.7951365,目撃,akita_kumadas,秋田,鹿角市,十和田山根字大清水（上芦名沢）の芦名沢ファーム南東の民家敷地内で体長６０センチメートル程のクマ１頭が目撃された。
akita_kumadas_14201,2024-08-02 16:25:00,39.714559,140.2974001,目撃,akita_kumadas,秋田,秋田市,"ユフォーレ側からやまぶき食堂に向かって車で走行中、やまぶき食堂前の丁字路から50ｍ位ユフォーレ側に行った辺りでクマが西から東方向へ道路を横断した。
体長1ｍ"
akita_kumadas_14200,2024-08-02 16:45:00,40.36776436,140.7525385,目撃,akita_kumadas,秋田,小坂町,砂子沢向地区で体長70センチ程のクマ１頭を目撃。クマは農道脇から山の中へ移動するのを確認。建物まで300ｍ
akita_kumadas_14199,2024-08-02 17:43:00,40.31496672,140.5806965,目撃,akita_kumadas,秋田,大館市,付近住民、1頭（体長約1.0m）目撃／立ち去り方向不明／直近民家まで約30m
akita_kumadas_14198,2024-08-02 23:10:00,39.6179249,140.0635914,目撃,akita_kumadas,秋田,秋田市,下浜海水浴場の入口付近（民家から50m程）の道路から北側の藪に立ち去った。体長1.0m
akita_kumadas_14197,2024-08-03 06:00:00,40.15561011,140.796318,目撃,akita_kumadas,秋田,鹿角市,"住宅敷地内／体長不明／民家から5ｍ
8/2午後6時から8/3午前6時までの間に、住宅敷地内の家庭菜園で、スイカ10個が食害された。足跡、痕跡からクマによる犯行と断定した。"
akita_kumadas_14196,2024-08-03 06:10:00,39.65788194,140.2006722,目撃,akita_kumadas,秋田,秋田市,【投稿】体長1mくらいの熊が、中央分離帯の柵をよじ登って越えて、道路を横断した
akita_kumadas_14195,2024-08-03 08:50:00,40.1299864,140.6800902,目撃,akita_kumadas,秋田,大館市,【投稿】鹿角から大館方面に車で進行中、県道上に体長約６０センチメートルの１頭。車両が近づくと北の山林に立ち去った。直近の民家まで約５０メートル。
akita_kumadas_14194,2024-08-03 08:50:00,40.30145304,140.840267,目撃,akita_kumadas,秋田,鹿角市,国道103号上で、体長60センチメートル程のクマ1頭が、東から西に国道を横断して、市営住宅方向に立ち去った。直近の住宅からの距離およそ20m
akita_kumadas_14193,2024-08-03 13:00:00,39.42043348,140.5853975,目撃,akita_kumadas,秋田,美郷町,善知鳥坂神社の鳥居付近から体長約50cmのクマ1頭が現れ、南側の水田方向に逃げていった。
akita_kumadas_14192,2024-08-03 17:00:00,39.55748234,140.250559,目撃,akita_kumadas,秋田,大仙市,畑近くのため池に親子のクマがいるのを農業者が目撃した。親１頭、体長1m、子１頭体長0.5m程度であった。親子ともに山へ入っていった。
akita_kumadas_14191,2024-08-03 18:40:00,39.89464768,140.0910417,目撃,akita_kumadas,秋田,潟上市,釣り堀（遊漁池）から新道のほう（東から西）へ道路を横断。体長は約1m。民家まで約750m
akita_kumadas_14190,2024-08-03 21:05:00,39.08994422,140.4899802,目撃,akita_kumadas,秋田,湯沢市,民家から約10m。市道脇のキュウリ畑に体長約1mのクマ1頭がいるのを確認。目撃地点から北東方面の山へ立ち去り。
akita_kumadas_14188,2024-08-04 08:20:00,39.75739421,140.7103412,目撃,akita_kumadas,秋田,仙北市,【投稿】体長約80cmの熊が、道路を東から西へ横断
akita_kumadas_14189,2024-08-04 08:20:00,39.75789746,140.7101483,目撃,akita_kumadas,秋田,仙北市,国道にて、体長80センチメートルを目撃。建物まで400メートル
akita_kumadas_14187,2024-08-04 09:30:00,40.05069944,140.0193516,目撃,akita_kumadas,秋田,大潟村,"無人ヘリコプターで圃場に薬剤散布しているときに、子ぐま3頭を目撃した。
子クマ３頭は、それぞれ逃げた。"
akita_kumadas_14186,2024-08-04 13:15:00,40.1431513,140.3484374,目撃,akita_kumadas,秋田,北秋田市,体長1ｍほどのクマ1頭が山の方に入っていった。民家まで約40メートル。
akita_kumadas_14185,2024-08-04 15:27:00,40.21619786,140.798066,目撃,akita_kumadas,秋田,鹿角市,東北道下線を走行中のドライバーが、体長約50センチメートルのクマ1頭が、東北道を東から西に横断して、やぶに立ち去るのを目撃した。車からの距離約50メートル。鹿角市役所から東に約800m、直近の民家からの距離約200m。
akita_kumadas_14184,2024-08-04 16:20:00,39.70321216,140.2154351,目撃,akita_kumadas,秋田,秋田市,【投稿】道路を渡ろうとしてこちらに気づき路肩に走っていきました
akita_kumadas_14183,2024-08-04 18:36:00,40.35528152,140.3827028,目撃,akita_kumadas,秋田,大館市,【投稿】林道のカーブを曲がったら林道横に1頭いた（車から目撃）。こちらを2秒正視後、藪へ消えていった。
akita_kumadas_14182,2024-08-04 21:30:00,39.22182552,140.3854377,目撃,akita_kumadas,秋田,羽後町,西馬音内方面へ出羽グリーンロードを走行中、道路脇の藪から１ｍ程度の成獣と思われる個体と遭遇。右から左へ道路を横断し、水路脇の藪へ入っていった。民家まで約150メートル。
akita_kumadas_14181,2024-08-04 21:57:00,39.62899505,140.572775,目撃,akita_kumadas,秋田,仙北市,"【投稿】105号国道から曲がり直線を車で走行中、
急に右側(南)から出てきて勢いよく目の前を左側(北)に横切っていった。
体長１mくらいのクマ。"
